item_id,domain,split,condition,prompt_task,prompt,prompt_hash,response_prompt_hash,prompt_hash_match,raw_response,provider,open_question,rewritten_question,expected_mechanism,judge_reference_points,leakage_sensitive_terms,rewrite_validation,repair_attempts
fixed_q052,Communication_Media,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might QR code be useful for opening a stored address from a printed sign?
",2b805ad8863e0412,2b805ad8863e0412,true,"It might be useful because, by means of it, an address can be opened from a printed sign, which would otherwise be illegible.",unofficial_talkie_api,Why might QR code be useful for opening a stored address from a printed sign?,Why might QR code be useful for opening a stored address from a printed sign?,stores coded information in a square pattern read by a camera,"[""stores coded information in a square pattern read by a camera""]","[""address"", ""lets"", ""manual"", ""read"", ""typing"", ""without""]","{""pass"": true}",0
fixed_q052,Communication_Media,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores coded information in a square pattern read by a camera. Why might this method be useful for opening a stored address from a printed sign? Focus on the mechanism, not on the modern name.
",a11a776deb7d01ec,a11a776deb7d01ec,true,"It stores coded information in a square pattern readable by a camera, so that an address may be opened from a printed sign.",unofficial_talkie_api,Why might QR code be useful for opening a stored address from a printed sign?,"Consider a method that stores coded information in a square pattern read by a camera. Why might this method be useful for opening a stored address from a printed sign? Focus on the mechanism, not on the modern name.",stores coded information in a square pattern read by a camera,"[""stores coded information in a square pattern read by a camera""]","[""address"", ""lets"", ""manual"", ""read"", ""typing"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2857142857142857, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2857142857142857, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.6, ""pass"": true, ""primitive_detail"": {""qr_code"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.6, ""pass"": true, ""primitive_detail"": {""qr_code"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q052,Communication_Media,train,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for opening a stored address from a printed sign? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain general
",ca648e53d1aef854,ca648e53d1aef854,true,"It might be useful because it enables a person to open a stored address from a printed sign, quickly and easily.",unofficial_talkie_api,Why might QR code be useful for opening a stored address from a printed sign?,Consider the same practical situation described in plain terms. Why might this method be useful for opening a stored address from a printed sign? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain general,stores coded information in a square pattern read by a camera,"[""stores coded information in a square pattern read by a camera""]","[""address"", ""lets"", ""manual"", ""read"", ""typing"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": false, ""primitive_detail"": {""qr_code"": 0.0}, ""primitive_recall"": 0.0}, ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": false, ""primitive_detail"": {""qr_code"": 0.0}, ""primitive_recall"": 0.0}",0
fixed_q052,Communication_Media,train,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores coded information in a square pattern read by a camera. Why might this method be useful for opening a stored address from a printed sign? Focus on the functional reason in ordinary terms.
",4e5a23db9d958b47,4e5a23db9d958b47,true,"It might be useful because it stores information in a pattern readable by a camera, and so enables an address to be opened from a printed sign.",unofficial_talkie_api,Why might QR code be useful for opening a stored address from a printed sign?,Consider a method that stores coded information in a square pattern read by a camera. Why might this method be useful for opening a stored address from a printed sign? Focus on the functional reason in ordinary terms.,stores coded information in a square pattern read by a camera,"[""stores coded information in a square pattern read by a camera""]","[""address"", ""lets"", ""manual"", ""read"", ""typing"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2857142857142857, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2857142857142857, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": true, ""primitive_detail"": {""qr_code"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": true, ""primitive_detail"": {""qr_code"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q052,Communication_Media,train,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores coded information in a square pattern read by a camera. Why might this method be useful for opening a stored address from a printed sign? Focus on the functional reason in ordinary terms.
",4e5a23db9d958b47,4e5a23db9d958b47,true,"It might be useful because it stores information in a pattern readable by a camera, and so enables an address to be opened from a printed sign.",unofficial_talkie_api,Why might QR code be useful for opening a stored address from a printed sign?,Consider a method that stores coded information in a square pattern read by a camera. Why might this method be useful for opening a stored address from a printed sign? Focus on the functional reason in ordinary terms.,stores coded information in a square pattern read by a camera,"[""stores coded information in a square pattern read by a camera""]","[""address"", ""lets"", ""manual"", ""read"", ""typing"", ""without""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2857142857142857, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2857142857142857, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": true, ""primitive_detail"": {""qr_code"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.533333333333333, ""pass"": true, ""primitive_detail"": {""qr_code"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q053,Communication_Media,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might e-book be useful for carrying many books in a small device?
",a5d93609860dbfc9,a5d93609860dbfc9,true,It might be useful because it enables many books to be carried in a small compass.,unofficial_talkie_api,Why might e-book be useful for carrying many books in a small device?,Why might e-book be useful for carrying many books in a small device?,stores book text as electronic data,"[""stores book text as electronic data""]","[""bulk"", ""content"", ""physical"", ""preserving"", ""reduces"", ""while""]","{""pass"": true}",0
fixed_q053,Communication_Media,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores book text as electronic data. Why might this method be useful for carrying many books in a small device? Focus on the mechanism, not on the modern name.
",89acde7796e17a6f,89acde7796e17a6f,true,"It stores book text in electronic form because the device is small and light, and because electronic data can be arranged in orderly fashion.",unofficial_talkie_api,Why might e-book be useful for carrying many books in a small device?,"Consider a method that stores book text as electronic data. Why might this method be useful for carrying many books in a small device? Focus on the mechanism, not on the modern name.",stores book text as electronic data,"[""stores book text as electronic data""]","[""bulk"", ""content"", ""physical"", ""preserving"", ""reduces"", ""while""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.5384615384615383, ""pass"": true, ""primitive_detail"": {""e_book"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.5384615384615383, ""pass"": true, ""primitive_detail"": {""e_book"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q053,Communication_Media,train,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for carrying many books in a small device? Focus on the practical mechanism. neutral plain general ordinary
",471e8f045edb4e0a,471e8f045edb4e0a,true,"It might be useful because it provides a small, compact, and inexpensive means for carrying many books.",unofficial_talkie_api,Why might e-book be useful for carrying many books in a small device?,Consider the same practical situation described in plain terms. Why might this method be useful for carrying many books in a small device? Focus on the practical mechanism. neutral plain general ordinary,stores book text as electronic data,"[""stores book text as electronic data""]","[""bulk"", ""content"", ""physical"", ""preserving"", ""reduces"", ""while""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": false, ""primitive_detail"": {""e_book"": 0.0}, ""primitive_recall"": 0.0}, ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": false, ""primitive_detail"": {""e_book"": 0.0}, ""primitive_recall"": 0.0}",0
fixed_q053,Communication_Media,train,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores book text as electronic data. Why might this method be useful for carrying many books in a small device? Focus on the functional reason in ordinary terms.
",099ccbadf7db14b4,099ccbadf7db14b4,true,It stores book text conveniently because the device can be made small.,unofficial_talkie_api,Why might e-book be useful for carrying many books in a small device?,Consider a method that stores book text as electronic data. Why might this method be useful for carrying many books in a small device? Focus on the functional reason in ordinary terms.,stores book text as electronic data,"[""stores book text as electronic data""]","[""bulk"", ""content"", ""physical"", ""preserving"", ""reduces"", ""while""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""e_book"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""e_book"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q053,Communication_Media,train,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that stores book text as electronic data. Why might this method be useful for carrying many books in a small device? Focus on the functional reason in ordinary terms.
",099ccbadf7db14b4,099ccbadf7db14b4,true,It stores book text conveniently because the device can be made small.,unofficial_talkie_api,Why might e-book be useful for carrying many books in a small device?,Consider a method that stores book text as electronic data. Why might this method be useful for carrying many books in a small device? Focus on the functional reason in ordinary terms.,stores book text as electronic data,"[""stores book text as electronic data""]","[""bulk"", ""content"", ""physical"", ""preserving"", ""reduces"", ""while""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""e_book"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4615384615384617, ""pass"": true, ""primitive_detail"": {""e_book"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q054,Communication_Media,test,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might cloud file sharing be useful for letting a team use the same document?
",51987cfa6ff19cf2,51987cfa6ff19cf2,true,"First, because it enables a team to use the same document, and, secondly, because it facilitates the work of both teams.",unofficial_talkie_api,Why might cloud file sharing be useful for letting a team use the same document?,Why might cloud file sharing be useful for letting a team use the same document?,keeps a file on distant machines reachable by several users,"[""keeps a file on distant machines reachable by several users""]","[""access"", ""copy"", ""current"", ""each"", ""gives"", ""shared""]","{""pass"": true}",0
fixed_q054,Communication_Media,test,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps a file on distant machines reachable by several users. Why might this method be useful for letting a team use the same document? Focus on the mechanism, not on the modern name.
",8ca02c508debd1b0,8ca02c508debd1b0,true,"A practical method of keeping a file of documents on distant machines reachable by several users is to have a small case with divisions for the separate documents, and to place the case in a position accessible to all the machines.",unofficial_talkie_api,Why might cloud file sharing be useful for letting a team use the same document?,"Consider a method that keeps a file on distant machines reachable by several users. Why might this method be useful for letting a team use the same document? Focus on the mechanism, not on the modern name.",keeps a file on distant machines reachable by several users,"[""keeps a file on distant machines reachable by several users""]","[""access"", ""copy"", ""current"", ""each"", ""gives"", ""shared""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.125, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.125, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": true, ""primitive_detail"": {""cloud_file_sharing"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.466666666666667, ""pass"": true, ""primitive_detail"": {""cloud_file_sharing"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q054,Communication_Media,test,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for letting a team use the same document? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain
",6fb881660d2b34ad,6fb881660d2b34ad,true,It might be useful because it enables a team to use the same document.,unofficial_talkie_api,Why might cloud file sharing be useful for letting a team use the same document?,Consider the same practical situation described in plain terms. Why might this method be useful for letting a team use the same document? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain,keeps a file on distant machines reachable by several users,"[""keeps a file on distant machines reachable by several users""]","[""access"", ""copy"", ""current"", ""each"", ""gives"", ""shared""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": false, ""primitive_detail"": {""cloud_file_sharing"": 0.0}, ""primitive_recall"": 0.0}, ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": false, ""primitive_detail"": {""cloud_file_sharing"": 0.0}, ""primitive_recall"": 0.0}",0
fixed_q054,Communication_Media,test,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps a file on distant machines reachable by several users. Why might this method be useful for letting a team use the same document? Focus on the functional reason in ordinary terms.
",68793102cc368497,68793102cc368497,true,"It might be useful because it keeps a file of documents accessible to several users, so that a team can work from it.",unofficial_talkie_api,Why might cloud file sharing be useful for letting a team use the same document?,Consider a method that keeps a file on distant machines reachable by several users. Why might this method be useful for letting a team use the same document? Focus on the functional reason in ordinary terms.,keeps a file on distant machines reachable by several users,"[""keeps a file on distant machines reachable by several users""]","[""access"", ""copy"", ""current"", ""each"", ""gives"", ""shared""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.125, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.125, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": true, ""primitive_detail"": {""cloud_file_sharing"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": true, ""primitive_detail"": {""cloud_file_sharing"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q054,Communication_Media,test,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps a file on distant machines reachable by several users. Why might this method be useful for letting a team use the same document? Focus on the functional reason in ordinary terms.
",68793102cc368497,68793102cc368497,true,"It might be useful because it keeps a file of documents accessible to several users, so that a team can work from it.",unofficial_talkie_api,Why might cloud file sharing be useful for letting a team use the same document?,Consider a method that keeps a file on distant machines reachable by several users. Why might this method be useful for letting a team use the same document? Focus on the functional reason in ordinary terms.,keeps a file on distant machines reachable by several users,"[""keeps a file on distant machines reachable by several users""]","[""access"", ""copy"", ""current"", ""each"", ""gives"", ""shared""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.125, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.125, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": true, ""primitive_detail"": {""cloud_file_sharing"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4, ""pass"": true, ""primitive_detail"": {""cloud_file_sharing"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q055,Communication_Media,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might algorithmic feed be useful for choosing which notices a reader sees first?
",5c3cf2dda2ed2269,5c3cf2dda2ed2269,true,"It might be useful because, by enabling a reader to see at a glance which notices he sees first, it would facilitate the rapid formation of a habit of reading them in a definite order.",unofficial_talkie_api,Why might algorithmic feed be useful for choosing which notices a reader sees first?,Why might algorithmic feed be useful for choosing which notices a reader sees first?,orders messages by calculated signals of likely interest,"[""orders messages by calculated signals of likely interest""]","[""before"", ""items"", ""less"", ""likely"", ""ones"", ""places""]","{""pass"": true}",0
fixed_q055,Communication_Media,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that orders messages by calculated signals of likely interest. Why might this method be useful for choosing which notices a reader sees first? Focus on the mechanism, not on the modern name.
",9cb7089dbbbadf6e,9cb7089dbbbadf6e,true,"Signals are calculated to attract a reader's notice, because they are likely to interest him.",unofficial_talkie_api,Why might algorithmic feed be useful for choosing which notices a reader sees first?,"Consider a method that orders messages by calculated signals of likely interest. Why might this method be useful for choosing which notices a reader sees first? Focus on the mechanism, not on the modern name.",orders messages by calculated signals of likely interest,"[""orders messages by calculated signals of likely interest""]","[""before"", ""items"", ""less"", ""likely"", ""ones"", ""places""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.5, ""pass"": true, ""primitive_detail"": {""algorithmic_feed"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.5, ""pass"": true, ""primitive_detail"": {""algorithmic_feed"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q055,Communication_Media,train,length_controlled,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for choosing which notices a reader sees first? Focus on the practical mechanism. neutral plain general ordinary brief careful
",38bcf5ba5b892450,38bcf5ba5b892450,true,It might be useful because it enables a reader to see at a glance which notices he first observes.,unofficial_talkie_api,Why might algorithmic feed be useful for choosing which notices a reader sees first?,Consider the same practical situation described in plain terms. Why might this method be useful for choosing which notices a reader sees first? Focus on the practical mechanism. neutral plain general ordinary brief careful,orders messages by calculated signals of likely interest,"[""orders messages by calculated signals of likely interest""]","[""before"", ""items"", ""less"", ""likely"", ""ones"", ""places""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4285714285714284, ""pass"": false, ""primitive_detail"": {""algorithmic_feed"": 0.0}, ""primitive_recall"": 0.0}, ""leakage_risk"": false, ""length_ratio"": 2.4285714285714284, ""pass"": false, ""primitive_detail"": {""algorithmic_feed"": 0.0}, ""primitive_recall"": 0.0}",0
fixed_q055,Communication_Media,train,proposed,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that orders messages by calculated signals of likely interest. Why might this method be useful for choosing which notices a reader sees first? Focus on the functional reason in ordinary terms.
",0193dd0f27a53af0,0193dd0f27a53af0,true,"It might be useful because it enables a reader to choose the notices he wishes to see first, because he can readily distinguish those he wishes to see from those he does not wish to see.",unofficial_talkie_api,Why might algorithmic feed be useful for choosing which notices a reader sees first?,Consider a method that orders messages by calculated signals of likely interest. Why might this method be useful for choosing which notices a reader sees first? Focus on the functional reason in ordinary terms.,orders messages by calculated signals of likely interest,"[""orders messages by calculated signals of likely interest""]","[""before"", ""items"", ""less"", ""likely"", ""ones"", ""places""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4285714285714284, ""pass"": true, ""primitive_detail"": {""algorithmic_feed"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4285714285714284, ""pass"": true, ""primitive_detail"": {""algorithmic_feed"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q055,Communication_Media,train,proposed_no_validator,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that orders messages by calculated signals of likely interest. Why might this method be useful for choosing which notices a reader sees first? Focus on the functional reason in ordinary terms.
",0193dd0f27a53af0,0193dd0f27a53af0,true,"It might be useful because it enables a reader to choose the notices he wishes to see first, because he can readily distinguish those he wishes to see from those he does not wish to see.",unofficial_talkie_api,Why might algorithmic feed be useful for choosing which notices a reader sees first?,Consider a method that orders messages by calculated signals of likely interest. Why might this method be useful for choosing which notices a reader sees first? Focus on the functional reason in ordinary terms.,orders messages by calculated signals of likely interest,"[""orders messages by calculated signals of likely interest""]","[""before"", ""items"", ""less"", ""likely"", ""ones"", ""places""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.14285714285714285, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.4285714285714284, ""pass"": true, ""primitive_detail"": {""algorithmic_feed"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.4285714285714284, ""pass"": true, ""primitive_detail"": {""algorithmic_feed"": 1.0}, ""primitive_recall"": 1.0}",0
fixed_q056,Transportation_Engineering,train,raw,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might electric vehicle be useful for reducing smoke from city travel?
",757743777cf25411,757743777cf25411,true,"Electric vehicles might be useful for reducing smoke from city travel, because they would burn coke instead of coal.",unofficial_talkie_api,Why might electric vehicle be useful for reducing smoke from city travel?,Why might electric vehicle be useful for reducing smoke from city travel?,moves by an electric motor powered from stored electrical energy,"[""moves by an electric motor powered from stored electrical energy""]","[""avoids"", ""burning"", ""fuel"", ""moving"", ""vehicle"", ""while""]","{""pass"": true}",0
fixed_q056,Transportation_Engineering,train,rule_only,open_ended_response_quality,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that moves by an electric motor powered from stored electrical energy. Why might this method be useful for reducing smoke from city travel? Focus on the mechanism, not on the modern name.
",56065ee08094f8b2,56065ee08094f8b2,true,"Smoke-reducing mechanism is moved by an electric motor powered from stored electrical energy, because smoke from city travel can be reduced by clearing away the products of combustion from the neighbourhood of the furnaces.",unofficial_talkie_api,Why might electric vehicle be useful for reducing smoke from city travel?,"Consider a method that moves by an electric motor powered from stored electrical energy. Why might this method be useful for reducing smoke from city travel? Focus on the mechanism, not on the modern name.",moves by an electric motor powered from stored electrical energy,"[""moves by an electric motor powered from stored electrical energy""]","[""avoids"", ""burning"", ""fuel"", ""moving"", ""vehicle"", ""while""]","{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.25, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.25, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.9166666666666665, ""pass"": true, ""primitive_detail"": {""electric_vehicle"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.9166666666666665, ""pass"": true, ""primitive_detail"": {""electric_vehicle"": 1.0}, ""primitive_recall"": 1.0}",0
